        time	        dist	           H	         Mg2	          Cl	      gammaH	    gammaMg2	     gammaCl	   potential	     current	
       21600	  6.1500e-02	  4.6358e-02	  4.0793e-01	  8.6219e-01	  9.6314e-01	  8.5607e-01	  9.6101e-01	 -6.0886e-03	  0.0000e+00	
       21600	  6.2500e-02	  4.6099e-02	  3.4751e-01	  7.4109e-01	  9.6559e-01	  8.6540e-01	  9.6374e-01	 -7.3487e-03	  0.0000e+00	
       21600	  6.3500e-02	  4.6060e-02	  2.9048e-01	  6.2698e-01	  9.6814e-01	  8.7514e-01	  9.6656e-01	 -8.7283e-03	  0.0000e+00	
       21600	  6.4500e-02	  4.6238e-02	  2.3791e-01	  5.2203e-01	  9.7075e-01	  8.8516e-01	  9.6942e-01	 -1.0219e-02	  0.0000e+00	
       21600	  6.5500e-02	  4.6622e-02	  1.9060e-01	  4.2780e-01	  9.7338e-01	  8.9531e-01	  9.7229e-01	 -1.1805e-02	  0.0000e+00	
       21600	  6.6500e-02	  4.7186e-02	  1.4903e-01	  3.4521e-01	  9.7600e-01	  9.0543e-01	  9.7511e-01	 -1.3462e-02	  0.0000e+00	
       21600	  6.7500e-02	  4.7884e-02	  1.1336e-01	  2.7458e-01	  9.7856e-01	  9.1537e-01	  9.7785e-01	 -1.5155e-02	  0.0000e+00	
       21600	  6.8500e-02	  4.8629e-02	  8.3513e-02	  2.1562e-01	  9.8102e-01	  9.2497e-01	  9.8047e-01	 -1.6827e-02	  0.0000e+00	
       21600	  6.9500e-02	  4.9271e-02	  5.9196e-02	  1.6763e-01	  9.8335e-01	  9.3407e-01	  9.8293e-01	 -1.8399e-02	  0.0000e+00	
       21600	  7.0500e-02	  4.9565e-02	  4.0007e-02	  1.2955e-01	  9.8550e-01	  9.4253e-01	  9.8518e-01	 -1.9757e-02	  0.0000e+00	
       21600	  7.1500e-02	  4.9146e-02	  2.5481e-02	  1.0008e-01	  9.8745e-01	  9.5018e-01	  9.8721e-01	 -2.0753e-02	  0.0000e+00	
       21600	  7.2500e-02	  4.7600e-02	  1.5103e-02	  7.7775e-02	  9.8915e-01	  9.5687e-01	  9.8897e-01	 -2.1225e-02	  0.0000e+00	
       21600	  7.3500e-02	  4.4668e-02	  8.2495e-03	  6.1136e-02	  9.9058e-01	  9.6252e-01	  9.9044e-01	 -2.1036e-02	  0.0000e+00	
       21600	  7.4500e-02	  4.0475e-02	  4.1393e-03	  4.8722e-02	  9.9174e-01	  9.6714e-01	  9.9164e-01	 -2.0127e-02	  0.0000e+00	
       21600	  7.5500e-02	  3.5510e-02	  1.9166e-03	  3.9311e-02	  9.9269e-01	  9.7088e-01	  9.9261e-01	 -1.8531e-02	  0.0000e+00	
       21600	  7.6500e-02	  3.0362e-02	  8.2678e-04	  3.1984e-02	  9.9346e-01	  9.7394e-01	  9.9340e-01	 -1.6354e-02	  0.0000e+00	
       21600	  7.7500e-02	  2.5478e-02	  3.3587e-04	  2.6118e-02	  9.9412e-01	  9.7655e-01	  9.9406e-01	 -1.3724e-02	  0.0000e+00	
       21600	  7.8500e-02	  2.1093e-02	  1.2967e-04	  2.1320e-02	  9.9469e-01	  9.7883e-01	  9.9465e-01	 -1.0754e-02	  0.0000e+00	
       21600	  7.9500e-02	  1.7283e-02	  4.7898e-05	  1.7347e-02	  9.9521e-01	  9.8090e-01	  9.9518e-01	 -7.5310e-03	  0.0000e+00	
       21600	  8.0500e-02	  1.4039e-02	  1.7003e-05	  1.4041e-02	  9.9569e-01	  9.8280e-01	  9.9566e-01	 -4.1098e-03	  0.0000e+00	
       21600	  8.1500e-02	  1.1316e-02	  5.8177e-06	  1.1295e-02	  9.9613e-01	  9.8455e-01	  9.9611e-01	 -5.2441e-04	  0.0000e+00	
       21600	  8.2500e-02	  9.0529e-03	  1.9223e-06	  9.0245e-03	  9.9653e-01	  9.8617e-01	  9.9652e-01	  3.2061e-03	  0.0000e+00	
       21600	  8.3500e-02	  7.1900e-03	  6.1421e-07	  7.1588e-03	  9.9691e-01	  9.8766e-01	  9.9690e-01	  7.0715e-03	  0.0000e+00	
       21600	  8.4500e-02	  5.6697e-03	  1.8999e-07	  5.6373e-03	  9.9725e-01	  9.8903e-01	  9.9724e-01	  1.1066e-02	  0.0000e+00	
       21600	  8.5500e-02	  4.4394e-03	  5.6952e-08	  4.4064e-03	  9.9757e-01	  9.9029e-01	  9.9756e-01	  1.5186e-02	  0.0000e+00	
       21600	  8.6500e-02	  3.4521e-03	  1.6559e-08	  3.4186e-03	  9.9786e-01	  9.9143e-01	  9.9785e-01	  1.9429e-02	  0.0000e+00	
       21600	  8.7500e-02	  2.6664e-03	  4.6741e-09	  2.6322e-03	  9.9811e-01	  9.9247e-01	  9.9811e-01	  2.3792e-02	  0.0000e+00	
       21600	  8.8500e-02	  2.0463e-03	  1.2823e-09	  2.0113e-03	  9.9835e-01	  9.9340e-01	  9.9834e-01	  2.8271e-02	  0.0000e+00	
       21600	  8.9500e-02	  1.5609e-03	  3.4227e-10	  1.5250e-03	  9.9856e-01	  9.9424e-01	  9.9856e-01	  3.2861e-02	  0.0000e+00	
       21600	  9.0500e-02	  1.1844e-03	  8.9020e-11	  1.1470e-03	  9.9875e-01	  9.9499e-01	  9.9874e-01	  3.7553e-02	  0.0000e+00	
       21600	  9.1500e-02	  8.9470e-04	  2.2602e-11	  8.5547e-04	  9.9891e-01	  9.9565e-01	  9.9891e-01	  4.2333e-02	  0.0000e+00	
       21600	  9.2500e-02	  6.7397e-04	  5.6165e-12	  6.3224e-04	  9.9906e-01	  9.9623e-01	  9.9906e-01	  4.7178e-02	  0.0000e+00	
       21600	  9.3500e-02	  5.0752e-04	  1.3711e-12	  4.6245e-04	  9.9919e-01	  9.9674e-01	  9.9918e-01	  5.2054e-02	  0.0000e+00	
       21600	  9.4500e-02	  3.8352e-04	  3.3066e-13	  3.3408e-04	  9.9930e-01	  9.9718e-01	  9.9929e-01	  5.6903e-02	  0.0000e+00	
       21600	  9.5500e-02	  2.9257e-04	  7.9411e-14	  2.3758e-04	  9.9939e-01	  9.9755e-01	  9.9939e-01	  6.1635e-02	  0.0000e+00	
       21600	  9.6500e-02	  2.2722e-04	  1.9197e-14	  1.6551e-04	  9.9947e-01	  9.9786e-01	  9.9946e-01	  6.6123e-02	  0.0000e+00	
       21600	  9.7500e-02	  1.8153e-04	  4.7295e-15	  1.1223e-04	  9.9953e-01	  9.9811e-01	  9.9953e-01	  7.0203e-02	  0.0000e+00	
       21600	  9.8500e-02	  1.5065e-04	  1.2002e-15	  7.3616e-05	  9.9957e-01	  9.9829e-01	  9.9957e-01	  7.3707e-02	  0.0000e+00	
       21600	  9.9500e-02	  1.3057e-04	  3.1528e-16	  4.6536e-05	  9.9961e-01	  9.9842e-01	  9.9961e-01	  7.6517e-02	  0.0000e+00	
       21600	  1.0050e-01	  1.1799e-04	  8.5531e-17	  2.8362e-05	  9.9963e-01	  9.9851e-01	  9.9963e-01	  7.8613e-02	  0.0000e+00	
       21600	  1.0150e-01	  1.1037e-04	  2.3765e-17	  1.6735e-05	  9.9964e-01	  9.9857e-01	  9.9964e-01	  8.0072e-02	  0.0000e+00	
       21600	  1.0250e-01	  1.0588e-04	  6.6942e-18	  9.6160e-06	  9.9965e-01	  9.9860e-01	  9.9965e-01	  8.1028e-02	  0.0000e+00	
       21600	  1.0350e-01	  1.0329e-04	  1.8937e-18	  5.4103e-06	  9.9966e-01	  9.9862e-01	  9.9966e-01	  8.1626e-02	  0.0000e+00	
       21600	  1.0450e-01	  1.0183e-04	  5.3412e-19	  2.9933e-06	  9.9966e-01	  9.9864e-01	  9.9966e-01	  8.1985e-02	  0.0000e+00	
       21600	  1.0550e-01	  1.0101e-04	  1.4936e-19	  1.6332e-06	  9.9966e-01	  9.9864e-01	  9.9966e-01	  8.2196e-02	  0.0000e+00	
       21600	  1.0650e-01	  1.0056e-04	  4.1148e-20	  8.8035e-07	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.2316e-02	  0.0000e+00	
       21600	  1.0750e-01	  1.0032e-04	  1.0997e-20	  4.6939e-07	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.2383e-02	  0.0000e+00	
       21600	  1.0850e-01	  1.0018e-04	  2.6793e-21	  2.4772e-07	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.2421e-02	  0.0000e+00	
       21600	  1.0950e-01	  1.0011e-04	  3.7420e-22	  1.2947e-07	  9.9966e-01	  9.9865e-01	  9.9966e-01	  8.2441e-02	  0.0000e+00	
       21600	  1.1050e-01	  1.0008e-04	  1.0000e-96	  6.7024e-08	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2452e-02	  0.0000e+00	
       21600	  1.1150e-01	  1.0006e-04	  1.0000e-96	  3.4378e-08	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2458e-02	  0.0000e+00	
       21600	  1.1250e-01	  1.0005e-04	  1.0000e-96	  1.7473e-08	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2461e-02	  0.0000e+00	
       21600	  1.1350e-01	  1.0004e-04	  1.0000e-96	  8.8018e-09	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2463e-02	  0.0000e+00	
       21600	  1.1450e-01	  1.0004e-04	  1.0000e-96	  4.3939e-09	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2463e-02	  0.0000e+00	
       21600	  1.1550e-01	  1.0004e-04	  1.0000e-96	  2.1729e-09	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2464e-02	  0.0000e+00	
       21600	  1.1650e-01	  1.0004e-04	  1.0000e-96	  1.0618e-09	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2464e-02	  0.0000e+00	
       21600	  1.1750e-01	  1.0004e-04	  1.0000e-96	  5.0699e-10	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2464e-02	  0.0000e+00	
       21600	  1.1850e-01	  1.0004e-04	  1.0000e-96	  2.2387e-10	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2464e-02	  0.0000e+00	
       21600	  1.1950e-01	  1.0004e-04	  1.0000e-96	  6.3023e-11	  9.9966e-01	  0.0000e+00	  9.9966e-01	  8.2464e-02	  0.0000e+00	
       25200	  5.0000e-04	  9.9979e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  5.7188e-07	  0.0000e+00	
       25200	  1.5000e-03	  9.9936e-02	  1.0000e+00	  2.1000e+00	  9.4583e-01	  7.9114e-01	  9.4111e-01	  1.7293e-06	  0.0000e+00	
       25200	  2.5000e-03	  9.9892e-02	  1.0000e+00	  2.0999e+00	  9.4583e-01	  7.9114e-01	  9.4112e-01	  2.9280e-06	  0.0000e+00	
       25200	  3.5000e-03	  9.9845e-02	  1.0000e+00	  2.0999e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  4.1959e-06	  0.0000e+00	
       25200	  4.5000e-03	  9.9794e-02	  1.0000e+00	  2.0999e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  5.5620e-06	  0.0000e+00	
       25200	  5.5000e-03	  9.9739e-02	  1.0000e+00	  2.0998e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  7.0565e-06	  0.0000e+00	
       25200	  6.5000e-03	  9.9678e-02	  1.0001e+00	  2.0998e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  8.7110e-06	  0.0000e+00	
       25200	  7.5000e-03	  9.9609e-02	  1.0001e+00	  2.0997e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  1.0559e-05	  0.0000e+00	
       25200	  8.5000e-03	  9.9532e-02	  1.0001e+00	  2.0997e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  1.2637e-05	  0.0000e+00	
       25200	  9.5000e-03	  9.9445e-02	  1.0001e+00	  2.0996e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  1.4983e-05	  0.0000e+00	
       25200	  1.0500e-02	  9.9347e-02	  1.0001e+00	  2.0996e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  1.7638e-05	  0.0000e+00	
       25200	  1.1500e-02	  9.9236e-02	  1.0001e+00	  2.0995e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  2.0646e-05	  0.0000e+00	
       25200	  1.2500e-02	  9.9109e-02	  1.0002e+00	  2.0994e+00	  9.4583e-01	  7.9115e-01	  9.4112e-01	  2.4056e-05	  0.0000e+00	
       25200	  1.3500e-02	  9.8966e-02	  1.0002e+00	  2.0993e+00	  9.4583e-01	  7.9116e-01	  9.4112e-01	  2.7918e-05	  0.0000e+00	
       25200	  1.4500e-02	  9.8804e-02	  1.0002e+00	  2.0992e+00	  9.4583e-01	  7.9116e-01	  9.4112e-01	  3.2288e-05	  0.0000e+00	
       25200	  1.5500e-02	  9.8621e-02	  1.0002e+00	  2.0991e+00	  9.4583e-01	  7.9116e-01	  9.4112e-01	  3.7225e-05	  0.0000e+00	
       25200	  1.6500e-02	  9.8415e-02	  1.0003e+00	  2.0990e+00	  9.4583e-01	  7.9116e-01	  9.4112e-01	  4.2791e-05	  0.0000e+00	
       25200	  1.7500e-02	  9.8183e-02	  1.0003e+00	  2.0988e+00	  9.4583e-01	  7.9117e-01	  9.4112e-01	  4.9054e-05	  0.0000e+00	
       25200	  1.8500e-02	  9.7923e-02	  1.0004e+00	  2.0987e+00	  9.4584e-01	  7.9117e-01	  9.4112e-01	  5.6086e-05	  0.0000e+00	
       25200	  1.9500e-02	  9.7631e-02	  1.0004e+00	  2.0985e+00	  9.4584e-01	  7.9117e-01	  9.4112e-01	  6.3962e-05	  0.0000e+00	
       25200	  2.0500e-02	  9.7305e-02	  1.0005e+00	  2.0983e+00	  9.4584e-01	  7.9118e-01	  9.4113e-01	  7.2762e-05	  0.0000e+00	
       25200	  2.1500e-02	  9.6942e-02	  1.0005e+00	  2.0980e+00	  9.4584e-01	  7.9118e-01	  9.4113e-01	  8.2569e-05	  0.0000e+00	
       25200	  2.2500e-02	  9.6539e-02	  1.0006e+00	  2.0978e+00	  9.4584e-01	  7.9119e-01	  9.4113e-01	  9.3469e-05	  0.0000e+00	
       25200	  2.3500e-02	  9.6092e-02	  1.0007e+00	  2.0975e+00	  9.4584e-01	  7.9119e-01	  9.4113e-01	  1.0555e-04	  0.0000e+00	
       25200	  2.4500e-02	  9.5598e-02	  1.0008e+00	  2.0972e+00	  9.4584e-01	  7.9120e-01	  9.4113e-01	  1.1891e-04	  0.0000e+00	
       25200	  2.5500e-02	  9.5054e-02	  1.0009e+00	  2.0968e+00	  9.4585e-01	  7.9120e-01	  9.4113e-01	  1.3365e-04	  0.0000e+00	
       25200	  2.6500e-02	  9.4456e-02	  1.0010e+00	  2.0964e+00	  9.4585e-01	  7.9121e-01	  9.4114e-01	  1.4985e-04	  0.0000e+00	
       25200	  2.7500e-02	  9.3800e-02	  1.0011e+00	  2.0960e+00	  9.4585e-01	  7.9122e-01	  9.4114e-01	  1.6761e-04	  0.0000e+00	
       25200	  2.8500e-02	  9.3084e-02	  1.0012e+00	  2.0956e+00	  9.4585e-01	  7.9123e-01	  9.4114e-01	  1.8703e-04	  0.0000e+00	
       25200	  2.9500e-02	  9.2303e-02	  1.0014e+00	  2.0950e+00	  9.4585e-01	  7.9124e-01	  9.4115e-01	  2.0819e-04	  0.0000e+00	
       25200	  3.0500e-02	  9.1454e-02	  1.0015e+00	  2.0945e+00	  9.4586e-01	  7.9125e-01	  9.4115e-01	  2.3118e-04	  0.0000e+00	
       25200	  3.1500e-02	  9.0535e-02	  1.0017e+00	  2.0939e+00	  9.4586e-01	  7.9126e-01	  9.4115e-01	  2.5607e-04	  0.0000e+00	
       25200	  3.2500e-02	  8.9542e-02	  1.0018e+00	  2.0932e+00	  9.4587e-01	  7.9128e-01	  9.4116e-01	  2.8292e-04	  0.0000e+00	
       25200	  3.3500e-02	  8.8473e-02	  1.0020e+00	  2.0924e+00	  9.4587e-01	  7.9129e-01	  9.4116e-01	  3.1174e-04	  0.0000e+00	
       25200	  3.4500e-02	  8.7325e-02	  1.0021e+00	  2.0916e+00	  9.4587e-01	  7.9131e-01	  9.4117e-01	  3.4252e-04	  0.0000e+00	
       25200	  3.5500e-02	  8.6096e-02	  1.0022e+00	  2.0905e+00	  9.4588e-01	  7.9134e-01	  9.4118e-01	  3.7517e-04	  0.0000e+00	
       25200	  3.6500e-02	  8.4785e-02	  1.0023e+00	  2.0894e+00	  9.4589e-01	  7.9137e-01	  9.4119e-01	  4.0953e-04	  0.0000e+00	
       25200	  3.7500e-02	  8.3392e-02	  1.0023e+00	  2.0879e+00	  9.4590e-01	  7.9141e-01	  9.4120e-01	  4.4530e-04	  0.0000e+00	
       25200	  3.8500e-02	  8.1917e-02	  1.0021e+00	  2.0861e+00	  9.4592e-01	  7.9146e-01	  9.4122e-01	  4.8205e-04	  0.0000e+00	
       25200	  3.9500e-02	  8.0362e-02	  1.0017e+00	  2.0838e+00	  9.4594e-01	  7.9154e-01	  9.4124e-01	  5.1911e-04	  0.0000e+00	
       25200	  4.0500e-02	  7.8729e-02	  1.0010e+00	  2.0807e+00	  9.4596e-01	  7.9164e-01	  9.4127e-01	  5.5550e-04	  0.0000e+00	
       25200	  4.1500e-02	  7.7022e-02	  9.9983e-01	  2.0767e+00	  9.4600e-01	  7.9178e-01	  9.4132e-01	  5.8993e-04	  0.0000e+00	
       25200	  4.2500e-02	  7.5247e-02	  9.9802e-01	  2.0713e+00	  9.4605e-01	  7.9197e-01	  9.4138e-01	  6.2063e-04	  0.0000e+00	
       25200	  4.3500e-02	  7.3413e-02	  9.9533e-01	  2.0641e+00	  9.4613e-01	  7.9224e-01	  9.4147e-01	  6.4532e-04	  0.0000e+00	
       25200	  4.4500e-02	  7.1528e-02	  9.9146e-01	  2.0544e+00	  9.4623e-01	  7.9261e-01	  9.4158e-01	  6.6110e-04	  0.0000e+00	
       25200	  4.5500e-02	  6.9605e-02	  9.8605e-01	  2.0417e+00	  9.4636e-01	  7.9311e-01	  9.4174e-01	  6.6443e-04	  0.0000e+00	
       25200	  4.6500e-02	  6.7657e-02	  9.7867e-01	  2.0250e+00	  9.4654e-01	  7.9377e-01	  9.4195e-01	  6.5102e-04	  0.0000e+00	
       25200	  4.7500e-02	  6.5699e-02	  9.6886e-01	  2.0034e+00	  9.4677e-01	  7.9464e-01	  9.4223e-01	  6.1585e-04	  0.0000e+00	
       25200	  4.8500e-02	  6.3748e-02	  9.5608e-01	  1.9759e+00	  9.4708e-01	  7.9576e-01	  9.4259e-01	  5.5320e-04	  0.0000e+00	
       25200	  4.9500e-02	  6.1822e-02	  9.3982e-01	  1.9415e+00	  9.4746e-01	  7.9719e-01	  9.4304e-01	  4.5669e-04	  0.0000e+00	
       25200	  5.0500e-02	  5.9938e-02	  9.1955e-01	  1.8990e+00	  9.4795e-01	  7.9899e-01	  9.4361e-01	  3.1938e-04	  0.0000e+00	
       25200	  5.1500e-02	  5.8113e-02	  8.9481e-01	  1.8477e+00	  9.4854e-01	  8.0120e-01	  9.4431e-01	  1.3389e-04	  0.0000e+00	
       25200	  5.2500e-02	  5.6366e-02	  8.6524e-01	  1.7868e+00	  9.4927e-01	  8.0389e-01	  9.4515e-01	 -1.0744e-04	  0.0000e+00	
       25200	  5.3500e-02	  5.4714e-02	  8.3063e-01	  1.7160e+00	  9.5013e-01	  8.0711e-01	  9.4616e-01	 -4.1235e-04	  0.0000e+00	
       25200	  5.4500e-02	  5.3170e-02	  7.9094e-01	  1.6350e+00	  9.5115e-01	  8.1090e-01	  9.4735e-01	 -7.8852e-04	  0.0000e+00	
       25200	  5.5500e-02	  5.1750e-02	  7.4636e-01	  1.5445e+00	  9.5233e-01	  8.1531e-01	  9.4872e-01	 -1.2433e-03	  0.0000e+00	
       25200	  5.6500e-02	  5.0466e-02	  6.9733e-01	  1.4451e+00	  9.5368e-01	  8.2035e-01	  9.5027e-01	 -1.7838e-03	  0.0000e+00	
       25200	  5.7500e-02	  4.9330e-02	  6.4451e-01	  1.3383e+00	  9.5520e-01	  8.2605e-01	  9.5202e-01	 -2.4161e-03	  0.0000e+00	
       25200	  5.8500e-02	  4.8351e-02	  5.8875e-01	  1.2259e+00	  9.5689e-01	  8.3240e-01	  9.5395e-01	 -3.1458e-03	  0.0000e+00	
       25200	  5.9500e-02	  4.7539e-02	  5.3111e-01	  1.1098e+00	  9.5874e-01	  8.3937e-01	  9.5605e-01	 -3.9773e-03	  0.0000e+00	
       25200	  6.0500e-02	  4.6903e-02	  4.7276e-01	  9.9238e-01	  9.6074e-01	  8.4694e-01	  9.5832e-01	 -4.9139e-03	  0.0000e+00	
       25200	  6.1500e-02	  4.6447e-02	  4.1486e-01	  8.7613e-01	  9.6287e-01	  8.5505e-01	  9.6072e-01	 -5.9569e-03	  0.0000e+00	
       25200	  6.2500e-02	  4.6175e-02	  3.5860e-01	  7.6334e-01	  9.6512e-01	  8.6361e-01	  9.6322e-01	 -7.1060e-03	  0.0000e+00	
       25200	  6.3500e-02	  4.6092e-02	  3.0504e-01	  6.5614e-01	  9.6746e-01	  8.7255e-01	  9.6582e-01	 -8.3584e-03	  0.0000e+00	
       25200	  6.4500e-02	  4.6194e-02	  2.5508e-01	  5.5632e-01	  9.6986e-01	  8.8176e-01	  9.6845e-01	 -9.7083e-03	  0.0000e+00	
       25200	  6.5500e-02	  4.6475e-02	  2.0942e-01	  4.6528e-01	  9.7229e-01	  8.9112e-01	  9.7111e-01	 -1.1145e-02	  0.0000e+00	
       25200	  6.6500e-02	  4.6920e-02	  1.6853e-01	  3.8395e-01	  9.7473e-01	  9.0052e-01	  9.7374e-01	 -1.2654e-02	  0.0000e+00	
       25200	  6.7500e-02	  4.7498e-02	  1.3265e-01	  3.1277e-01	  9.7713e-01	  9.0982e-01	  9.7633e-01	 -1.4210e-02	  0.0000e+00	
       25200	  6.8500e-02	  4.8158e-02	  1.0182e-01	  2.5177e-01	  9.7947e-01	  9.1892e-01	  9.7882e-01	 -1.5778e-02	  0.0000e+00	
       25200	  6.9500e-02	  4.8814e-02	  7.5904e-02	  2.0059e-01	  9.8171e-01	  9.2767e-01	  9.8120e-01	 -1.7307e-02	  0.0000e+00	
       25200	  7.0500e-02	  4.9326e-02	  5.4632e-02	  1.5856e-01	  9.8383e-01	  9.3597e-01	  9.8343e-01	 -1.8727e-02	  0.0000e+00	
       25200	  7.1500e-02	  4.9480e-02	  3.7670e-02	  1.2479e-01	  9.8580e-01	  9.4368e-01	  9.8549e-01	 -1.9939e-02	  0.0000e+00	
       25200	  7.2500e-02	  4.8980e-02	  2.4643e-02	  9.8234e-02	  9.8758e-01	  9.5069e-01	  9.8734e-01	 -2.0822e-02	  0.0000e+00	
       25200	  7.3500e-02	  4.7506e-02	  1.5138e-02	  7.7749e-02	  9.8914e-01	  9.5687e-01	  9.8897e-01	 -2.1245e-02	  0.0000e+00	
       25200	  7.4500e-02	  4.4855e-02	  8.6605e-03	  6.2144e-02	  9.9048e-01	  9.6215e-01	  9.9035e-01	 -2.1096e-02	  0.0000e+00	
       25200	  7.5500e-02	  4.1104e-02	  4.5996e-03	  5.0272e-02	  9.9159e-01	  9.6654e-01	  9.9149e-01	 -2.0321e-02	  0.0000e+00	
       25200	  7.6500e-02	  3.6613e-02	  2.2739e-03	  4.1129e-02	  9.9250e-01	  9.7014e-01	  9.9242e-01	 -1.8939e-02	  0.0000e+00	
       25200	  7.7500e-02	  3.1854e-02	  1.0540e-03	  3.3930e-02	  9.9325e-01	  9.7312e-01	  9.9318e-01	 -1.7030e-02	  0.0000e+00	
       25200	  7.8500e-02	  2.7224e-02	  4.6215e-04	  2.8116e-02	  9.9389e-01	  9.7564e-01	  9.9383e-01	 -1.4699e-02	  0.0000e+00	
       25200	  7.9500e-02	  2.2964e-02	  1.9322e-04	  2.3319e-02	  9.9445e-01	  9.7786e-01	  9.9440e-01	 -1.2044e-02	  0.0000e+00	
       25200	  8.0500e-02	  1.9180e-02	  7.7512e-05	  1.9303e-02	  9.9495e-01	  9.7986e-01	  9.9491e-01	 -9.1474e-03	  0.0000e+00	
       25200	  8.1500e-02	  1.5891e-02	  2.9966e-05	  1.5919e-02	  9.9541e-01	  9.8170e-01	  9.9538e-01	 -6.0625e-03	  0.0000e+00	
       25200	  8.2500e-02	  1.3073e-02	  1.1197e-05	  1.3063e-02	  9.9584e-01	  9.8340e-01	  9.9581e-01	 -2.8250e-03	  0.0000e+00	
       25200	  8.3500e-02	  1.0683e-02	  4.0510e-06	  1.0659e-02	  9.9624e-01	  9.8499e-01	  9.9622e-01	  5.4434e-04	  0.0000e+00	
       25200	  8.4500e-02	  8.6750e-03	  1.4211e-06	  8.6455e-03	  9.9661e-01	  9.8646e-01	  9.9659e-01	  4.0338e-03	  0.0000e+00	
       25200	  8.5500e-02	  7.0003e-03	  4.8388e-07	  6.9687e-03	  9.9695e-01	  9.8782e-01	  9.9694e-01	  7.6370e-03	  0.0000e+00	
       25200	  8.6500e-02	  5.6141e-03	  1.6003e-07	  5.5816e-03	  9.9727e-01	  9.8909e-01	  9.9726e-01	  1.1350e-02	  0.0000e+00	
       25200	  8.7500e-02	  4.4750e-03	  5.1450e-08	  4.4420e-03	  9.9756e-01	  9.9025e-01	  9.9755e-01	  1.5171e-02	  0.0000e+00	
       25200	  8.8500e-02	  3.5457e-03	  1.6090e-08	  3.5122e-03	  9.9783e-01	  9.9132e-01	  9.9782e-01	  1.9097e-02	  0.0000e+00	
       25200	  8.9500e-02	  2.7930e-03	  4.8986e-09	  2.7590e-03	  9.9807e-01	  9.9229e-01	  9.9807e-01	  2.3127e-02	  0.0000e+00	
       25200	  9.0500e-02	  2.1877e-03	  1.4529e-09	  2.1530e-03	  9.9829e-01	  9.9318e-01	  9.9829e-01	  2.7258e-02	  0.0000e+00	
       25200	  9.1500e-02	  1.7046e-03	  4.2022e-10	  1.6690e-03	  9.9849e-01	  9.9398e-01	  9.9849e-01	  3.1485e-02	  0.0000e+00	
       25200	  9.2500e-02	  1.3216e-03	  1.1863e-10	  1.2849e-03	  9.9867e-01	  9.9470e-01	  9.9867e-01	  3.5803e-02	  0.0000e+00	
       25200	  9.3500e-02	  1.0204e-03	  3.2736e-11	  9.8213e-04	  9.9884e-01	  9.9535e-01	  9.9883e-01	  4.0203e-02	  0.0000e+00	
       25200	  9.4500e-02	  7.8534e-04	  8.8446e-12	  7.4505e-04	  9.9898e-01	  9.9593e-01	  9.9898e-01	  4.4669e-02	  0.0000e+00	
       25200	  9.5500e-02	  6.0343e-04	  2.3455e-12	  5.6051e-04	  9.9911e-01	  9.9644e-01	  9.9911e-01	  4.9180e-02	  0.0000e+00	
       25200	  9.6500e-02	  4.6400e-04	  6.1261e-13	  4.1767e-04	  9.9922e-01	  9.9689e-01	  9.9922e-01	  5.3701e-02	  0.0000e+00	
       25200	  9.7500e-02	  3.5835e-04	  1.5839e-13	  3.0766e-04	  9.9932e-01	  9.9728e-01	  9.9932e-01	  5.8177e-02	  0.0000e+00	
       25200	  9.8500e-02	  2.7944e-04	  4.0828e-14	  2.2335e-04	  9.9940e-01	  9.9761e-01	  9.9940e-01	  6.2530e-02	  0.0000e+00	
       25200	  9.9500e-02	  2.2161e-04	  1.0588e-14	  1.5912e-04	  9.9947e-01	  9.9789e-01	  9.9947e-01	  6.6647e-02	  0.0000e+00	
       25200	  1.0050e-01	  1.8025e-04	  2.7904e-15	  1.1067e-04	  9.9953e-01	  9.9811e-01	  9.9953e-01	  7.0395e-02	  0.0000e+00	
       25200	  1.0150e-01	  1.5153e-04	  7.5400e-16	  7.4758e-05	  9.9957e-01	  9.9829e-01	  9.9957e-01	  7.3636e-02	  0.0000e+00	
