        dist	         A_i	         B_i	         C_i	         D_i	           H	          OH	          pH	        gA_i	        gB_i	        gC_i	        gD_i	   potential	     current	        time	
  7.5000e-02	  1.0000e-96	  1.2549e-01	  1.4423e+01	  4.7393e+00	  1.3384e-09	  9.4941e+00	  1.1873e+01	  0.0000e+00	  8.8618e-01	  8.8618e-01	  8.8618e-01	  4.4860e+00	 -5.2603e-03	  6.9000e+01	
  1.2500e-01	  1.0000e-96	  3.0783e-02	  1.3436e+01	  5.9721e+00	  1.7073e-09	  7.3951e+00	  1.1768e+01	  0.0000e+00	  8.8936e-01	  8.8936e-01	  8.8936e-01	  7.8724e+00	 -5.2603e-03	  6.9000e+01	
  1.7500e-01	  1.0000e-96	  7.1929e-03	  1.2773e+01	  6.7665e+00	  2.1040e-09	  5.9737e+00	  1.1677e+01	  0.0000e+00	  8.9159e-01	  8.9159e-01	  8.9159e-01	  1.1986e+01	 -5.2603e-03	  6.9000e+01	
  2.2500e-01	  1.0000e-96	  1.5475e-03	  1.2617e+01	  6.9494e+00	  2.2217e-09	  5.6510e+00	  1.1653e+01	  0.0000e+00	  8.9213e-01	  8.9213e-01	  8.9213e-01	  1.6603e+01	 -5.2603e-03	  6.9000e+01	
  2.7500e-01	  1.0000e-96	  3.3140e-04	  1.1844e+01	  7.8590e+00	  3.1413e-09	  3.9746e+00	  1.1503e+01	  0.0000e+00	  8.9486e-01	  8.9486e-01	  8.9486e-01	  2.1968e+01	 -5.2603e-03	  6.9000e+01	
  3.2500e-01	  1.0000e-96	  6.4789e-05	  1.1949e+01	  7.7229e+00	  2.9624e-09	  4.2179e+00	  1.1528e+01	  0.0000e+00	  8.9448e-01	  8.9448e-01	  8.9448e-01	  2.7961e+01	 -5.2603e-03	  6.9000e+01	
  3.7500e-01	  1.0000e-96	  1.0813e-05	  1.1914e+01	  7.7787e+00	  3.0236e-09	  4.1314e+00	  1.1519e+01	  0.0000e+00	  8.9460e-01	  8.9460e-01	  8.9460e-01	  3.3885e+01	 -5.2603e-03	  6.9000e+01	
  4.2500e-01	  1.0000e-96	  1.9332e-06	  1.1393e+01	  8.3693e+00	  4.1165e-09	  3.0229e+00	  1.1385e+01	  0.0000e+00	  8.9650e-01	  8.9650e-01	  8.9650e-01	  4.0592e+01	 -5.2603e-03	  6.9000e+01	
  4.7500e-01	  1.0000e-96	  3.2788e-07	  1.0648e+01	  7.9860e+00	  4.6467e-09	  2.6627e+00	  1.1333e+01	  0.0000e+00	  8.9933e-01	  8.9933e-01	  8.9933e-01	  4.8114e+01	 -5.2603e-03	  6.9000e+01	
  5.2500e-01	  1.0000e-96	  5.0476e-08	  6.8095e+00	  1.0041e+01	  3.2281e+00	  3.8143e-09	  2.4911e+00	  0.0000e+00	  9.0174e-01	  9.0174e-01	  9.0174e-01	  5.4187e+01	 -5.2603e-03	  6.9000e+01	
  5.7500e-01	  1.0000e-96	  5.5311e-09	  6.5867e+00	  1.0828e+01	  4.2262e+00	  2.9318e-09	  2.3741e+00	  0.0000e+00	  8.9864e-01	  8.9864e-01	  8.9864e-01	  5.8502e+01	 -5.2603e-03	  6.9000e+01	
  6.2500e-01	  1.0000e-96	  4.5176e-10	  1.0116e+01	  1.3462e+01	  3.3006e+00	  3.8259e-09	  2.4814e+00	  0.0000e+00	  8.8927e-01	  8.8927e-01	  8.8927e-01	  6.2516e+01	 -5.2603e-03	  6.9000e+01	
  6.7500e-01	  1.0000e-96	  2.8371e-11	  1.5948e+01	  6.8716e+00	  1.3985e-09	  9.1781e+00	  1.1854e+01	  0.0000e+00	  8.8127e-01	  8.8127e-01	  8.8127e-01	  6.6158e+01	 -5.2603e-03	  6.9000e+01	
  7.2500e-01	  1.0000e-96	  2.7031e-12	  6.6532e+00	  7.0650e+00	  3.3664e-01	  3.5597e-08	  3.4728e+00	  0.0000e+00	  9.1524e-01	  9.1524e-01	  9.1524e-01	  7.1489e+01	 -5.2603e-03	  6.9000e+01	
  7.7500e-01	  1.0000e-96	  2.6208e-13	  8.1679e+00	  1.3976e+01	  5.6591e+00	  2.2390e-09	  2.2473e+00	  0.0000e+00	  8.8760e-01	  8.8760e-01	  8.8760e-01	  7.6536e+01	 -5.2603e-03	  6.9000e+01	
  8.2500e-01	  1.0000e-96	  1.6136e-14	  1.5161e+01	  8.6424e+00	  1.8549e-09	  6.8987e+00	  1.1732e+01	  0.0000e+00	  8.8276e-01	  8.8276e-01	  8.8276e-01	  7.9891e+01	 -5.2603e-03	  6.9000e+01	
  8.7500e-01	  1.0000e-96	  1.3391e-15	  1.1999e+01	  7.8394e+00	  2.7919e-09	  4.4876e+00	  1.1554e+01	  0.0000e+00	  8.9314e-01	  8.9314e-01	  8.9314e-01	  8.4474e+01	 -5.2603e-03	  6.9000e+01	
  9.2500e-01	  1.0000e-96	  1.3468e-16	  1.1729e+01	  8.0770e+00	  3.0908e-09	  4.0478e+00	  1.1510e+01	  0.0000e+00	  8.9385e-01	  8.9385e-01	  8.9385e-01	  9.0273e+01	 -5.2603e-03	  6.9000e+01	
  9.7500e-01	  1.0000e-96	  1.2449e-17	  1.1465e+01	  8.4827e+00	  3.6568e-09	  3.4156e+00	  1.1437e+01	  0.0000e+00	  8.9466e-01	  8.9466e-01	  8.9466e-01	  9.6613e+01	 -5.2603e-03	  6.9000e+01	
  2.5000e-02	  1.6628e-01	  4.1278e-01	  1.1774e+01	  9.5821e-01	  1.1934e-09	  1.0469e+01	  1.1923e+01	  8.9451e-01	  8.9451e-01	  8.9451e-01	  8.9451e-01	  1.4959e+00	 -5.3323e-03	  7.0000e+01	
  7.5000e-02	  1.0000e-96	  1.3031e-01	  1.4493e+01	  4.6540e+00	  1.3186e-09	  9.6410e+00	  1.1880e+01	  0.0000e+00	  8.8596e-01	  8.8596e-01	  8.8596e-01	  4.5008e+00	 -5.3323e-03	  7.0000e+01	
  1.2500e-01	  1.0000e-96	  3.2470e-02	  1.3497e+01	  5.8996e+00	  1.6785e-09	  7.5247e+00	  1.1775e+01	  0.0000e+00	  8.8916e-01	  8.8916e-01	  8.8916e-01	  7.8855e+00	 -5.3323e-03	  7.0000e+01	
  1.7500e-01	  1.0000e-96	  7.7170e-03	  1.2814e+01	  6.7179e+00	  2.0741e-09	  6.0613e+00	  1.1683e+01	  0.0000e+00	  8.9145e-01	  8.9145e-01	  8.9145e-01	  1.2000e+01	 -5.3323e-03	  7.0000e+01	
  2.2500e-01	  1.0000e-96	  1.6842e-03	  1.2677e+01	  6.8790e+00	  2.1730e-09	  5.7800e+00	  1.1663e+01	  0.0000e+00	  8.9192e-01	  8.9192e-01	  8.9192e-01	  1.6609e+01	 -5.3323e-03	  7.0000e+01	
  2.7500e-01	  1.0000e-96	  3.6585e-04	  1.1901e+01	  7.7922e+00	  3.0475e-09	  4.0986e+00	  1.1516e+01	  0.0000e+00	  8.9465e-01	  8.9465e-01	  8.9465e-01	  2.1941e+01	 -5.3323e-03	  7.0000e+01	
  3.2500e-01	  1.0000e-96	  7.3521e-05	  1.1942e+01	  7.7309e+00	  2.9733e-09	  4.2022e+00	  1.1527e+01	  0.0000e+00	  8.9450e-01	  8.9450e-01	  8.9450e-01	  2.7962e+01	 -5.3323e-03	  7.0000e+01	
  3.7500e-01	  1.0000e-96	  1.2457e-05	  1.1971e+01	  7.7116e+00	  2.9367e-09	  4.2554e+00	  1.1532e+01	  0.0000e+00	  8.9440e-01	  8.9440e-01	  8.9440e-01	  3.3899e+01	 -5.3323e-03	  7.0000e+01	
  4.2500e-01	  1.0000e-96	  2.2344e-06	  1.1474e+01	  8.2752e+00	  3.8939e-09	  3.1977e+00	  1.1410e+01	  0.0000e+00	  8.9620e-01	  8.9620e-01	  8.9620e-01	  4.0527e+01	 -5.3323e-03	  7.0000e+01	
  4.7500e-01	  1.0000e-96	  3.9723e-07	  1.0347e+01	  8.0710e+00	  5.4219e-09	  2.2766e+00	  1.1266e+01	  0.0000e+00	  9.0051e-01	  9.0051e-01	  9.0051e-01	  4.8351e+01	 -5.3323e-03	  7.0000e+01	
  5.2500e-01	  1.0000e-96	  5.9721e-08	  6.5928e+00	  1.0130e+01	  3.5340e+00	  3.4867e-09	  2.4517e+00	  0.0000e+00	  9.0138e-01	  9.0138e-01	  9.0138e-01	  5.4401e+01	 -5.3323e-03	  7.0000e+01	
  5.7500e-01	  1.0000e-96	  6.5007e-09	  6.6389e+00	  1.0780e+01	  4.1239e+00	  3.0034e-09	  2.3847e+00	  0.0000e+00	  8.9882e-01	  8.9882e-01	  8.9882e-01	  5.8663e+01	 -5.3323e-03	  7.0000e+01	
  6.2500e-01	  1.0000e-96	  5.5517e-10	  1.0238e+01	  1.3573e+01	  3.2857e+00	  3.8460e-09	  2.4834e+00	  0.0000e+00	  8.8891e-01	  8.8891e-01	  8.8891e-01	  6.2769e+01	 -5.3323e-03	  7.0000e+01	
  6.7500e-01	  1.0000e-96	  3.5621e-11	  1.6055e+01	  6.8757e+00	  1.3831e-09	  9.2865e+00	  1.1859e+01	  0.0000e+00	  8.8094e-01	  8.8094e-01	  8.8094e-01	  6.6437e+01	 -5.3323e-03	  7.0000e+01	
  7.2500e-01	  1.0000e-96	  3.3812e-12	  6.4498e+00	  6.9263e+00	  3.9855e-01	  3.0024e-08	  3.3995e+00	  0.0000e+00	  9.1596e-01	  9.1596e-01	  9.1596e-01	  7.1747e+01	 -5.3323e-03	  7.0000e+01	
  7.7500e-01	  1.0000e-96	  3.2499e-13	  8.1845e+00	  1.4108e+01	  5.7654e+00	  2.1996e-09	  2.2392e+00	  0.0000e+00	  8.8718e-01	  8.8718e-01	  8.8718e-01	  7.6748e+01	 -5.3323e-03	  7.0000e+01	
  8.2500e-01	  1.0000e-96	  1.9984e-14	  1.5363e+01	  8.6468e+00	  1.8005e-09	  7.1166e+00	  1.1745e+01	  0.0000e+00	  8.8210e-01	  8.8210e-01	  8.8210e-01	  8.0073e+01	 -5.3323e-03	  7.0000e+01	
  8.7500e-01	  1.0000e-96	  1.6584e-15	  1.2060e+01	  7.7639e+00	  2.7024e-09	  4.6387e+00	  1.1568e+01	  0.0000e+00	  8.9287e-01	  8.9287e-01	  8.9287e-01	  8.4593e+01	 -5.3323e-03	  7.0000e+01	
  9.2500e-01	  1.0000e-96	  1.6871e-16	  1.1773e+01	  8.0191e+00	  3.0046e-09	  4.1657e+00	  1.1522e+01	  0.0000e+00	  8.9364e-01	  8.9364e-01	  8.9364e-01	  9.0334e+01	 -5.3323e-03	  7.0000e+01	
  9.7500e-01	  1.0000e-96	  1.5875e-17	  1.1501e+01	  8.4396e+00	  3.5604e-09	  3.5094e+00	  1.1449e+01	  0.0000e+00	  8.9448e-01	  8.9448e-01	  8.9448e-01	  9.6632e+01	 -5.3323e-03	  7.0000e+01	
  2.5000e-02	  1.6632e-01	  4.2091e-01	  1.1807e+01	  8.8331e-01	  1.1829e-09	  1.0565e+01	  1.1927e+01	  8.9439e-01	  8.9439e-01	  8.9439e-01	  8.9439e-01	  1.5019e+00	 -5.3993e-03	  7.1000e+01	
  7.5000e-02	  1.0000e-96	  1.3522e-01	  1.4562e+01	  4.5692e+00	  1.2996e-09	  9.7865e+00	  1.1886e+01	  0.0000e+00	  8.8575e-01	  8.8575e-01	  8.8575e-01	  4.5118e+00	 -5.3993e-03	  7.1000e+01	
  1.2500e-01	  1.0000e-96	  3.4214e-02	  1.3557e+01	  5.8268e+00	  1.6507e-09	  7.6546e+00	  1.1782e+01	  0.0000e+00	  8.8896e-01	  8.8896e-01	  8.8896e-01	  7.8920e+00	 -5.3993e-03	  7.1000e+01	
  1.7500e-01	  1.0000e-96	  8.2684e-03	  1.2855e+01	  6.6700e+00	  2.0456e-09	  6.1477e+00	  1.1689e+01	  0.0000e+00	  8.9131e-01	  8.9131e-01	  8.9131e-01	  1.2003e+01	 -5.3993e-03	  7.1000e+01	
  2.2500e-01	  1.0000e-96	  1.8305e-03	  1.2734e+01	  6.8113e+00	  2.1283e-09	  5.9038e+00	  1.1672e+01	  0.0000e+00	  8.9172e-01	  8.9172e-01	  8.9172e-01	  1.6602e+01	 -5.3993e-03	  7.1000e+01	
  2.7500e-01	  1.0000e-96	  4.0285e-04	  1.1964e+01	  7.7200e+00	  2.9524e-09	  4.2326e+00	  1.1530e+01	  0.0000e+00	  8.9443e-01	  8.9443e-01	  8.9443e-01	  2.1896e+01	 -5.3993e-03	  7.1000e+01	
  3.2500e-01	  1.0000e-96	  8.3172e-05	  1.1935e+01	  7.7387e+00	  2.9840e-09	  4.1869e+00	  1.1525e+01	  0.0000e+00	  8.9453e-01	  8.9453e-01	  8.9453e-01	  2.7933e+01	 -5.3993e-03	  7.1000e+01	
  3.7500e-01	  1.0000e-96	  1.4336e-05	  1.2018e+01	  7.6567e+00	  2.8694e-09	  4.3567e+00	  1.1542e+01	  0.0000e+00	  8.9423e-01	  8.9423e-01	  8.9423e-01	  3.3888e+01	 -5.3993e-03	  7.1000e+01	
  4.2500e-01	  1.0000e-96	  2.5699e-06	  1.1584e+01	  8.1461e+00	  3.6255e-09	  3.4372e+00	  1.1441e+01	  0.0000e+00	  8.9579e-01	  8.9579e-01	  8.9579e-01	  4.0409e+01	 -5.3993e-03	  7.1000e+01	
  4.7500e-01	  1.0000e-96	  4.8114e-07	  1.0010e+01	  8.1732e+00	  6.7014e-09	  1.8369e+00	  1.1174e+01	  0.0000e+00	  9.0186e-01	  9.0186e-01	  9.0186e-01	  4.8544e+01	 -5.3993e-03	  7.1000e+01	
  5.2500e-01	  1.0000e-96	  7.0935e-08	  6.3843e+00	  1.0228e+01	  3.8395e+00	  3.2118e-09	  2.4157e+00	  0.0000e+00	  9.0099e-01	  9.0099e-01	  9.0099e-01	  5.4599e+01	 -5.3993e-03	  7.1000e+01	
  5.7500e-01	  1.0000e-96	  7.6330e-09	  6.7072e+00	  1.0718e+01	  3.9905e+00	  3.1023e-09	  2.3990e+00	  0.0000e+00	  8.9906e-01	  8.9906e-01	  8.9906e-01	  5.8823e+01	 -5.3993e-03	  7.1000e+01	
  6.2500e-01	  1.0000e-96	  6.7978e-10	  1.0356e+01	  1.3692e+01	  3.2828e+00	  3.8525e-09	  2.4838e+00	  0.0000e+00	  8.8852e-01	  8.8852e-01	  8.8852e-01	  6.3028e+01	 -5.3993e-03	  7.1000e+01	
  6.7500e-01	  1.0000e-96	  4.4589e-11	  1.6150e+01	  6.8882e+00	  1.3708e-09	  9.3757e+00	  1.1863e+01	  0.0000e+00	  8.8065e-01	  8.8065e-01	  8.8065e-01	  6.6720e+01	 -5.3993e-03	  7.1000e+01	
  7.2500e-01	  1.0000e-96	  4.2301e-12	  6.2437e+00	  6.7874e+00	  4.6292e-01	  2.5811e-08	  3.3345e+00	  0.0000e+00	  9.1668e-01	  9.1668e-01	  9.1668e-01	  7.2011e+01	 -5.3993e-03	  7.1000e+01	
  7.7500e-01	  1.0000e-96	  4.0300e-13	  8.2083e+00	  1.4238e+01	  5.8606e+00	  2.1657e-09	  2.2321e+00	  0.0000e+00	  8.8677e-01	  8.8677e-01	  8.8677e-01	  7.6969e+01	 -5.3993e-03	  7.1000e+01	
  8.2500e-01	  1.0000e-96	  2.4718e-14	  1.5561e+01	  8.6563e+00	  1.7510e-09	  7.3275e+00	  1.1757e+01	  0.0000e+00	  8.8146e-01	  8.8146e-01	  8.8146e-01	  8.0265e+01	 -5.3993e-03	  7.1000e+01	
  8.7500e-01	  1.0000e-96	  2.0485e-15	  1.2120e+01	  7.6902e+00	  2.6204e-09	  4.7865e+00	  1.1582e+01	  0.0000e+00	  8.9261e-01	  8.9261e-01	  8.9261e-01	  8.4725e+01	 -5.3993e-03	  7.1000e+01	
  9.2500e-01	  1.0000e-96	  2.1039e-16	  1.1818e+01	  7.9599e+00	  2.9213e-09	  4.2864e+00	  1.1534e+01	  0.0000e+00	  8.9342e-01	  8.9342e-01	  8.9342e-01	  9.0405e+01	 -5.3993e-03	  7.1000e+01	
  9.7500e-01	  1.0000e-96	  2.0124e-17	  1.1537e+01	  8.3960e+00	  3.4680e-09	  3.6042e+00	  1.1460e+01	  0.0000e+00	  8.9430e-01	  8.9430e-01	  8.9430e-01	  9.6655e+01	 -5.3993e-03	  7.1000e+01	
  2.5000e-02	  1.6635e-01	  4.2911e-01	  1.1840e+01	  8.1050e-01	  1.1728e-09	  1.0658e+01	  1.1931e+01	  8.9428e-01	  8.9428e-01	  8.9428e-01	  8.9428e-01	  1.5068e+00	 -5.4619e-03	  7.2000e+01	
  7.5000e-02	  1.0000e-96	  1.4022e-01	  1.4630e+01	  4.4850e+00	  1.2813e-09	  9.9305e+00	  1.1892e+01	  0.0000e+00	  8.8553e-01	  8.8553e-01	  8.8553e-01	  4.5198e+00	 -5.4619e-03	  7.2000e+01	
  1.2500e-01	  1.0000e-96	  3.6012e-02	  1.3618e+01	  5.7539e+00	  1.6238e-09	  7.7845e+00	  1.1789e+01	  0.0000e+00	  8.8876e-01	  8.8876e-01	  8.8876e-01	  7.8930e+00	 -5.4619e-03	  7.2000e+01	
  1.7500e-01	  1.0000e-96	  8.8472e-03	  1.2895e+01	  6.6226e+00	  2.0181e-09	  6.2330e+00	  1.1695e+01	  0.0000e+00	  8.9117e-01	  8.9117e-01	  8.9117e-01	  1.1998e+01	 -5.4619e-03	  7.2000e+01	
  2.2500e-01	  1.0000e-96	  1.9869e-03	  1.2789e+01	  6.7467e+00	  2.0874e-09	  6.0217e+00	  1.1680e+01	  0.0000e+00	  8.9154e-01	  8.9154e-01	  8.9154e-01	  1.6586e+01	 -5.4619e-03	  7.2000e+01	
  2.7500e-01	  1.0000e-96	  4.4251e-04	  1.2030e+01	  7.6430e+00	  2.8574e-09	  4.3755e+00	  1.1544e+01	  0.0000e+00	  8.9419e-01	  8.9419e-01	  8.9419e-01	  2.1836e+01	 -5.4619e-03	  7.2000e+01	
  3.2500e-01	  1.0000e-96	  9.3785e-05	  1.1930e+01	  7.7448e+00	  2.9923e-09	  4.1751e+00	  1.1524e+01	  0.0000e+00	  8.9455e-01	  8.9455e-01	  8.9455e-01	  2.7879e+01	 -5.4619e-03	  7.2000e+01	
  3.7500e-01	  1.0000e-96	  1.6479e-05	  1.2051e+01	  7.6169e+00	  2.8228e-09	  4.4298e+00	  1.1549e+01	  0.0000e+00	  8.9411e-01	  8.9411e-01	  8.9411e-01	  3.3859e+01	 -5.4619e-03	  7.2000e+01	
  4.2500e-01	  1.0000e-96	  2.9409e-06	  1.1726e+01	  7.9806e+00	  3.3316e-09	  3.7444e+00	  1.1477e+01	  0.0000e+00	  8.9527e-01	  8.9527e-01	  8.9527e-01	  4.0249e+01	 -5.4619e-03	  7.2000e+01	
  4.7500e-01	  1.0000e-96	  5.8198e-07	  9.6386e+00	  8.2892e+00	  9.0971e-09	  1.3490e+00	  1.1041e+01	  0.0000e+00	  9.0338e-01	  9.0338e-01	  9.0338e-01	  4.8695e+01	 -5.4619e-03	  7.2000e+01	
  5.2500e-01	  1.0000e-96	  8.4595e-08	  6.1844e+00	  1.0335e+01	  4.1461e+00	  2.9768e-09	  2.3824e+00	  0.0000e+00	  9.0056e-01	  9.0056e-01	  9.0056e-01	  5.4779e+01	 -5.4619e-03	  7.2000e+01	
  5.7500e-01	  1.0000e-96	  8.9646e-09	  6.7912e+00	  1.0641e+01	  3.8266e+00	  3.2332e-09	  2.4172e+00	  0.0000e+00	  8.9936e-01	  8.9936e-01	  8.9936e-01	  5.8977e+01	 -5.4619e-03	  7.2000e+01	
  6.2500e-01	  1.0000e-96	  8.3001e-10	  1.0468e+01	  1.3820e+01	  3.2943e+00	  3.8424e-09	  2.4822e+00	  0.0000e+00	  8.8810e-01	  8.8810e-01	  8.8810e-01	  6.3289e+01	 -5.4619e-03	  7.2000e+01	
  6.7500e-01	  1.0000e-96	  5.5630e-11	  1.6236e+01	  6.9087e+00	  1.3612e-09	  9.4467e+00	  1.1866e+01	  0.0000e+00	  8.8038e-01	  8.8038e-01	  8.8038e-01	  6.7001e+01	 -5.4619e-03	  7.2000e+01	
  7.2500e-01	  1.0000e-96	  5.2900e-12	  6.0353e+00	  6.6487e+00	  5.2947e-01	  2.2534e-08	  3.2762e+00	  0.0000e+00	  9.1741e-01	  9.1741e-01	  9.1741e-01	  7.2276e+01	 -5.4619e-03	  7.2000e+01	
  7.7500e-01	  1.0000e-96	  4.9979e-13	  8.2393e+00	  1.4363e+01	  5.9448e+00	  2.1368e-09	  2.2259e+00	  0.0000e+00	  8.8637e-01	  8.8637e-01	  8.8637e-01	  7.7194e+01	 -5.4619e-03	  7.2000e+01	
  8.2500e-01	  1.0000e-96	  3.0546e-14	  1.5757e+01	  8.6707e+00	  1.7059e-09	  7.5311e+00	  1.1768e+01	  0.0000e+00	  8.8083e-01	  8.8083e-01	  8.8083e-01	  8.0464e+01	 -5.4619e-03	  7.2000e+01	
  8.7500e-01	  1.0000e-96	  2.5245e-15	  1.2178e+01	  7.6187e+00	  2.5452e-09	  4.9303e+00	  1.1594e+01	  0.0000e+00	  8.9236e-01	  8.9236e-01	  8.9236e-01	  8.4865e+01	 -5.4619e-03	  7.2000e+01	
  9.2500e-01	  1.0000e-96	  2.6128e-16	  1.1864e+01	  7.8997e+00	  2.8413e-09	  4.4090e+00	  1.1546e+01	  0.0000e+00	  8.9320e-01	  8.9320e-01	  8.9320e-01	  9.0483e+01	 -5.4619e-03	  7.2000e+01	
  9.7500e-01	  1.0000e-96	  2.5365e-17	  1.1574e+01	  8.3519e+00	  3.3795e-09	  3.7000e+00	  1.1471e+01	  0.0000e+00	  8.9411e-01	  8.9411e-01	  8.9411e-01	  9.6679e+01	 -5.4619e-03	  7.2000e+01	
  2.5000e-02	  1.6636e-01	  4.3738e-01	  1.1872e+01	  7.3976e-01	  1.1631e-09	  1.0749e+01	  1.1934e+01	  8.9416e-01	  8.9416e-01	  8.9416e-01	  8.9416e-01	  1.5109e+00	 -5.5207e-03	  7.3000e+01	
  7.5000e-02	  1.0000e-96	  1.4530e-01	  1.4697e+01	  4.4016e+00	  1.2637e-09	  1.0073e+01	  1.1898e+01	  0.0000e+00	  8.8532e-01	  8.8532e-01	  8.8532e-01	  4.5252e+00	 -5.5207e-03	  7.3000e+01	
  1.2500e-01	  1.0000e-96	  3.7864e-02	  1.3679e+01	  5.6809e+00	  1.5978e-09	  7.9145e+00	  1.1796e+01	  0.0000e+00	  8.8856e-01	  8.8856e-01	  8.8856e-01	  7.8896e+00	 -5.5207e-03	  7.3000e+01	
  1.7500e-01	  1.0000e-96	  9.4537e-03	  1.2935e+01	  6.5755e+00	  1.9916e-09	  6.3177e+00	  1.1701e+01	  0.0000e+00	  8.9104e-01	  8.9104e-01	  8.9104e-01	  1.1987e+01	 -5.5207e-03	  7.3000e+01	
  2.2500e-01	  1.0000e-96	  2.1537e-03	  1.2841e+01	  6.6854e+00	  2.0502e-09	  6.1333e+00	  1.1688e+01	  0.0000e+00	  8.9136e-01	  8.9136e-01	  8.9136e-01	  1.6562e+01	 -5.5207e-03	  7.3000e+01	
  2.7500e-01	  1.0000e-96	  4.8495e-04	  1.2100e+01	  7.5619e+00	  2.7639e-09	  4.5258e+00	  1.1558e+01	  0.0000e+00	  8.9394e-01	  8.9394e-01	  8.9394e-01	  2.1765e+01	 -5.5207e-03	  7.3000e+01	
  3.2500e-01	  1.0000e-96	  1.0540e-04	  1.1928e+01	  7.7471e+00	  2.9959e-09	  4.1701e+00	  1.1523e+01	  0.0000e+00	  8.9455e-01	  8.9455e-01	  8.9455e-01	  2.7803e+01	 -5.5207e-03	  7.3000e+01	
  3.7500e-01	  1.0000e-96	  1.8923e-05	  1.2070e+01	  7.5947e+00	  2.7977e-09	  4.4701e+00	  1.1553e+01	  0.0000e+00	  8.9404e-01	  8.9404e-01	  8.9404e-01	  3.3816e+01	 -5.5207e-03	  7.3000e+01	
  4.2500e-01	  1.0000e-96	  3.3488e-06	  1.1898e+01	  7.7788e+00	  3.0325e-09	  4.1190e+00	  1.1518e+01	  0.0000e+00	  8.9465e-01	  8.9465e-01	  8.9465e-01	  4.0057e+01	 -5.5207e-03	  7.3000e+01	
  4.7500e-01	  1.0000e-96	  7.0222e-07	  9.2352e+00	  8.4150e+00	  1.4929e-08	  8.1919e-01	  1.0826e+01	  0.0000e+00	  9.0509e-01	  9.0509e-01	  9.0509e-01	  4.8806e+01	 -5.5207e-03	  7.3000e+01	
  5.2500e-01	  1.0000e-96	  1.0127e-07	  5.9934e+00	  1.0453e+01	  4.4548e+00	  2.7732e-09	  2.3512e+00	  0.0000e+00	  9.0009e-01	  9.0009e-01	  9.0009e-01	  5.4940e+01	 -5.5207e-03	  7.3000e+01	
  5.7500e-01	  1.0000e-96	  1.0541e-08	  6.8908e+00	  1.0550e+01	  3.6325e+00	  3.4035e-09	  2.4398e+00	  0.0000e+00	  8.9971e-01	  8.9971e-01	  8.9971e-01	  5.9123e+01	 -5.5207e-03	  7.3000e+01	
  6.2500e-01	  1.0000e-96	  1.0114e-09	  1.0573e+01	  1.3958e+01	  3.3226e+00	  3.8130e-09	  2.4785e+00	  0.0000e+00	  8.8766e-01	  8.8766e-01	  8.8766e-01	  6.3549e+01	 -5.5207e-03	  7.3000e+01	
  6.7500e-01	  1.0000e-96	  6.9166e-11	  1.6312e+01	  6.9367e+00	  1.3541e-09	  9.5006e+00	  1.1868e+01	  0.0000e+00	  8.8015e-01	  8.8015e-01	  8.8015e-01	  6.7277e+01	 -5.5207e-03	  7.3000e+01	
  7.2500e-01	  1.0000e-96	  6.6097e-12	  5.8252e+00	  6.5101e+00	  5.9785e-01	  1.9927e-08	  3.2234e+00	  0.0000e+00	  9.1816e-01	  9.1816e-01	  9.1816e-01	  7.2538e+01	 -5.5207e-03	  7.3000e+01	
  7.7500e-01	  1.0000e-96	  6.1994e-13	  8.2773e+00	  1.4486e+01	  6.0179e+00	  2.1124e-09	  2.2206e+00	  0.0000e+00	  8.8598e-01	  8.8598e-01	  8.8598e-01	  7.7420e+01	 -5.5207e-03	  7.3000e+01	
  8.2500e-01	  1.0000e-96	  3.7728e-14	  1.5950e+01	  8.6900e+00	  1.6647e-09	  7.7273e+00	  1.1779e+01	  0.0000e+00	  8.8021e-01	  8.8021e-01	  8.8021e-01	  8.0667e+01	 -5.5207e-03	  7.3000e+01	
  8.7500e-01	  1.0000e-96	  3.1052e-15	  1.2233e+01	  7.5498e+00	  2.4765e-09	  5.0697e+00	  1.1606e+01	  0.0000e+00	  8.9212e-01	  8.9212e-01	  8.9212e-01	  8.5012e+01	 -5.5207e-03	  7.3000e+01	
  9.2500e-01	  1.0000e-96	  3.2325e-16	  1.1910e+01	  7.8390e+00	  2.7648e-09	  4.5330e+00	  1.1558e+01	  0.0000e+00	  8.9298e-01	  8.9298e-01	  8.9298e-01	  9.0567e+01	 -5.5207e-03	  7.3000e+01	
  9.7500e-01	  1.0000e-96	  3.1800e-17	  1.1611e+01	  8.3074e+00	  3.2947e-09	  3.7967e+00	  1.1482e+01	  0.0000e+00	  8.9393e-01	  8.9393e-01	  8.9393e-01	  9.6706e+01	 -5.5207e-03	  7.3000e+01	
  2.5000e-02	  1.6636e-01	  4.4571e-01	  1.1904e+01	  6.7111e-01	  1.1539e-09	  1.0838e+01	  1.1938e+01	  8.9404e-01	  8.9404e-01	  8.9404e-01	  8.9404e-01	  1.5144e+00	 -5.5762e-03	  7.4000e+01	
  7.5000e-02	  1.0000e-96	  1.5046e-01	  1.4764e+01	  4.3189e+00	  1.2469e-09	  1.0214e+01	  1.1904e+01	  0.0000e+00	  8.8512e-01	  8.8512e-01	  8.8512e-01	  4.5287e+00	 -5.5762e-03	  7.4000e+01	
