        dist	           K	        MnO4	          Na	        HCO3	          gK	       gMn_7	         gNa	       gHCO3	   potential	     current	        time	
  8.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.9437e+01	 -1.2014e-01	  5.0000e+00	
  9.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.0441e+01	 -1.2014e-01	  5.0000e+00	
  9.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.1444e+01	 -1.2014e-01	  5.0000e+00	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.2448e+01	 -1.2014e-01	  5.0000e+00	
  9.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.3451e+01	 -1.2014e-01	  5.0000e+00	
  9.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.4455e+01	 -1.2014e-01	  5.0000e+00	
  9.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.5459e+01	 -1.2014e-01	  5.0000e+00	
  9.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.6462e+01	 -1.2014e-01	  5.0000e+00	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9402e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.7466e+01	 -1.2014e-01	  5.0000e+00	
  9.8500e-01	  1.0000e-96	  1.0000e-96	  9.9512e+00	  9.9378e+00	  0.0000e+00	  0.0000e+00	  9.0208e-01	  9.0523e-01	  9.8470e+01	 -1.2014e-01	  5.0000e+00	
  9.9500e-01	  1.0000e-96	  1.0000e-96	  8.7898e+00	  8.7839e+00	  0.0000e+00	  0.0000e+00	  9.0703e-01	  9.0990e-01	  9.9486e+01	 -1.2014e-01	  5.0000e+00	
  5.0000e-03	  3.4869e-01	  2.7076e-01	  1.0591e+01	  1.9230e-02	  8.9282e-01	  8.8877e-01	  8.9282e-01	  8.9649e-01	  3.8013e-01	 -1.2000e-01	  6.0000e+00	
  1.5000e-02	  1.0000e-96	  2.6415e-01	  1.1136e+01	  8.4097e+00	  0.0000e+00	  8.8928e-01	  8.9329e-01	  8.9693e-01	  1.1951e+00	 -1.2000e-01	  6.0000e+00	
  2.5000e-02	  1.0000e-96	  1.4213e-08	  1.0089e+01	  1.0097e+01	  0.0000e+00	  8.9804e-01	  9.0138e-01	  9.0456e-01	  2.1273e+00	 -1.2000e-01	  6.0000e+00	
  3.5000e-02	  1.0000e-96	  0.0000e+00	  9.9555e+00	  9.9421e+00	  0.0000e+00	  8.9878e-01	  9.0207e-01	  9.0521e-01	  3.1251e+00	 -1.2000e-01	  6.0000e+00	
  4.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  4.1275e+00	 -1.2000e-01	  6.0000e+00	
  5.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  5.1299e+00	 -1.2000e-01	  6.0000e+00	
  6.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  6.1323e+00	 -1.2000e-01	  6.0000e+00	
  7.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  7.1347e+00	 -1.2000e-01	  6.0000e+00	
  8.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  8.1372e+00	 -1.2000e-01	  6.0000e+00	
  9.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  9.1396e+00	 -1.2000e-01	  6.0000e+00	
  1.0500e-01	  1.0000e-96	  2.6067e-37	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  1.0142e+01	 -1.2000e-01	  6.0000e+00	
  1.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.1144e+01	 -1.2000e-01	  6.0000e+00	
  1.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.2147e+01	 -1.2000e-01	  6.0000e+00	
  1.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.3149e+01	 -1.2000e-01	  6.0000e+00	
  1.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.4152e+01	 -1.2000e-01	  6.0000e+00	
  1.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.5154e+01	 -1.2000e-01	  6.0000e+00	
  1.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.6157e+01	 -1.2000e-01	  6.0000e+00	
  1.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.7159e+01	 -1.2000e-01	  6.0000e+00	
  1.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.8161e+01	 -1.2000e-01	  6.0000e+00	
  1.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.9164e+01	 -1.2000e-01	  6.0000e+00	
  2.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.0166e+01	 -1.2000e-01	  6.0000e+00	
  2.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.1169e+01	 -1.2000e-01	  6.0000e+00	
  2.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.2171e+01	 -1.2000e-01	  6.0000e+00	
  2.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.3174e+01	 -1.2000e-01	  6.0000e+00	
  2.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.4176e+01	 -1.2000e-01	  6.0000e+00	
  2.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.5178e+01	 -1.2000e-01	  6.0000e+00	
  2.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.6181e+01	 -1.2000e-01	  6.0000e+00	
  2.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.7183e+01	 -1.2000e-01	  6.0000e+00	
  2.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.8186e+01	 -1.2000e-01	  6.0000e+00	
  2.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  2.9188e+01	 -1.2000e-01	  6.0000e+00	
  3.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.0190e+01	 -1.2000e-01	  6.0000e+00	
  3.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.1193e+01	 -1.2000e-01	  6.0000e+00	
  3.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.2195e+01	 -1.2000e-01	  6.0000e+00	
  3.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.3198e+01	 -1.2000e-01	  6.0000e+00	
  3.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.4200e+01	 -1.2000e-01	  6.0000e+00	
  3.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.5203e+01	 -1.2000e-01	  6.0000e+00	
  3.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.6205e+01	 -1.2000e-01	  6.0000e+00	
  3.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.7207e+01	 -1.2000e-01	  6.0000e+00	
  3.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.8210e+01	 -1.2000e-01	  6.0000e+00	
  3.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  3.9212e+01	 -1.2000e-01	  6.0000e+00	
  4.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.0215e+01	 -1.2000e-01	  6.0000e+00	
  4.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.1217e+01	 -1.2000e-01	  6.0000e+00	
  4.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.2220e+01	 -1.2000e-01	  6.0000e+00	
  4.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.3222e+01	 -1.2000e-01	  6.0000e+00	
  4.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.4224e+01	 -1.2000e-01	  6.0000e+00	
  4.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.5227e+01	 -1.2000e-01	  6.0000e+00	
  4.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.6229e+01	 -1.2000e-01	  6.0000e+00	
  4.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.7232e+01	 -1.2000e-01	  6.0000e+00	
  4.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.8234e+01	 -1.2000e-01	  6.0000e+00	
  4.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  4.9237e+01	 -1.2000e-01	  6.0000e+00	
  5.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.0239e+01	 -1.2000e-01	  6.0000e+00	
  5.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.1241e+01	 -1.2000e-01	  6.0000e+00	
  5.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.2244e+01	 -1.2000e-01	  6.0000e+00	
  5.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.3246e+01	 -1.2000e-01	  6.0000e+00	
  5.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.4249e+01	 -1.2000e-01	  6.0000e+00	
  5.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.5251e+01	 -1.2000e-01	  6.0000e+00	
  5.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.6253e+01	 -1.2000e-01	  6.0000e+00	
  5.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.7256e+01	 -1.2000e-01	  6.0000e+00	
  5.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.8258e+01	 -1.2000e-01	  6.0000e+00	
  5.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  5.9261e+01	 -1.2000e-01	  6.0000e+00	
  6.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.0263e+01	 -1.2000e-01	  6.0000e+00	
  6.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.1266e+01	 -1.2000e-01	  6.0000e+00	
  6.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.2268e+01	 -1.2000e-01	  6.0000e+00	
  6.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.3270e+01	 -1.2000e-01	  6.0000e+00	
  6.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.4273e+01	 -1.2000e-01	  6.0000e+00	
  6.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.5275e+01	 -1.2000e-01	  6.0000e+00	
  6.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.6278e+01	 -1.2000e-01	  6.0000e+00	
  6.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.7280e+01	 -1.2000e-01	  6.0000e+00	
  6.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.8283e+01	 -1.2000e-01	  6.0000e+00	
  6.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  6.9285e+01	 -1.2000e-01	  6.0000e+00	
  7.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.0287e+01	 -1.2000e-01	  6.0000e+00	
  7.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.1290e+01	 -1.2000e-01	  6.0000e+00	
  7.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.2292e+01	 -1.2000e-01	  6.0000e+00	
  7.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.3295e+01	 -1.2000e-01	  6.0000e+00	
  7.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.4297e+01	 -1.2000e-01	  6.0000e+00	
  7.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.5300e+01	 -1.2000e-01	  6.0000e+00	
  7.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.6302e+01	 -1.2000e-01	  6.0000e+00	
  7.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.7304e+01	 -1.2000e-01	  6.0000e+00	
  7.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.8307e+01	 -1.2000e-01	  6.0000e+00	
  7.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  7.9309e+01	 -1.2000e-01	  6.0000e+00	
  8.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.0312e+01	 -1.2000e-01	  6.0000e+00	
  8.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.1314e+01	 -1.2000e-01	  6.0000e+00	
  8.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.2316e+01	 -1.2000e-01	  6.0000e+00	
  8.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.3319e+01	 -1.2000e-01	  6.0000e+00	
  8.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.4321e+01	 -1.2000e-01	  6.0000e+00	
  8.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.5324e+01	 -1.2000e-01	  6.0000e+00	
  8.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.6326e+01	 -1.2000e-01	  6.0000e+00	
  8.7500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.7329e+01	 -1.2000e-01	  6.0000e+00	
  8.8500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.8331e+01	 -1.2000e-01	  6.0000e+00	
  8.9500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  8.9333e+01	 -1.2000e-01	  6.0000e+00	
  9.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.0336e+01	 -1.2000e-01	  6.0000e+00	
  9.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.1338e+01	 -1.2000e-01	  6.0000e+00	
  9.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.2341e+01	 -1.2000e-01	  6.0000e+00	
  9.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.3343e+01	 -1.2000e-01	  6.0000e+00	
  9.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.4346e+01	 -1.2000e-01	  6.0000e+00	
  9.5500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.5348e+01	 -1.2000e-01	  6.0000e+00	
  9.6500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.6350e+01	 -1.2000e-01	  6.0000e+00	
  9.7500e-01	  1.0000e-96	  1.0000e-96	  9.9537e+00	  9.9402e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  9.7353e+01	 -1.2000e-01	  6.0000e+00	
  9.8500e-01	  1.0000e-96	  1.0000e-96	  9.9443e+00	  9.9309e+00	  0.0000e+00	  0.0000e+00	  9.0211e-01	  9.0526e-01	  9.8356e+01	 -1.2000e-01	  6.0000e+00	
  9.9500e-01	  1.0000e-96	  1.0000e-96	  6.5756e+00	  6.5741e+00	  0.0000e+00	  0.0000e+00	  9.1780e-01	  9.2011e-01	  9.9426e+01	 -1.2000e-01	  6.0000e+00	
  5.0000e-03	  3.7339e-01	  2.8594e-01	  1.0772e+01	  1.0000e-96	  8.9449e-01	  8.9058e-01	  8.9449e-01	  0.0000e+00	  3.9638e-01	 -1.1965e-01	  7.0000e+00	
  1.5000e-02	  1.0000e-96	  3.9248e-01	  1.1184e+01	  6.2824e+00	  0.0000e+00	  8.8558e-01	  8.8989e-01	  8.9373e-01	  1.1982e+00	 -1.1965e-01	  7.0000e+00	
  2.5000e-02	  1.0000e-96	  1.4042e-06	  1.0220e+01	  1.0275e+01	  0.0000e+00	  8.9714e-01	  9.0054e-01	  9.0378e-01	  2.0864e+00	 -1.1965e-01	  7.0000e+00	
  3.5000e-02	  1.0000e-96	  0.0000e+00	  9.9612e+00	  9.9476e+00	  0.0000e+00	  8.9875e-01	  9.0204e-01	  9.0519e-01	  3.0766e+00	 -1.1965e-01	  7.0000e+00	
  4.5000e-02	  1.0000e-96	  0.0000e+00	  9.9539e+00	  9.9404e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  4.0759e+00	 -1.1965e-01	  7.0000e+00	
  5.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  5.0754e+00	 -1.1965e-01	  7.0000e+00	
  6.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  6.0748e+00	 -1.1965e-01	  7.0000e+00	
  7.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  7.0743e+00	 -1.1965e-01	  7.0000e+00	
  8.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  8.0738e+00	 -1.1965e-01	  7.0000e+00	
  9.5000e-02	  1.0000e-96	  0.0000e+00	  9.9538e+00	  9.9403e+00	  0.0000e+00	  8.9879e-01	  9.0207e-01	  9.0522e-01	  9.0732e+00	 -1.1965e-01	  7.0000e+00	
  1.0500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.0073e+01	 -1.1965e-01	  7.0000e+00	
  1.1500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.1072e+01	 -1.1965e-01	  7.0000e+00	
  1.2500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.2072e+01	 -1.1965e-01	  7.0000e+00	
  1.3500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.3071e+01	 -1.1965e-01	  7.0000e+00	
  1.4500e-01	  1.0000e-96	  1.0000e-96	  9.9538e+00	  9.9403e+00	  0.0000e+00	  0.0000e+00	  9.0207e-01	  9.0522e-01	  1.4071e+01	 -1.1965e-01	  7.0000e+00	
