         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	      charge	       I_naq	  Ithree_naq	          Cl	        Gold	  Auitwo_naq	     Itwo_aq	
           1	      transp	           4	      0.1025	      864000	          10	     6.97762	    -2.85375	 1.25476e-06	  1.5668e-02	  6.2672e-03	  8.4332e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	      864000	          10	     6.97762	    -2.85051	 1.26103e-06	  1.5664e-02	  6.2656e-03	  8.4336e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	      864000	          10	     6.97763	     11.3219	 1.24933e-06	  1.5660e-02	  6.2640e-03	  8.4340e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	      864000	          10	     6.97762	     11.2532	 1.23885e-06	  1.5656e-02	  6.2625e-03	  8.4344e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	      864000	          10	     6.97762	     11.2448	   1.252e-06	  1.5653e-02	  6.2611e-03	  8.4347e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	      864000	          10	     6.97762	     11.3528	 1.24454e-06	  1.5649e-02	  6.2596e-03	  8.4351e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	      864000	          10	     6.97762	    -2.85529	 1.25499e-06	  1.5646e-02	  6.2582e-03	  8.4355e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	      864000	          10	     6.97762	     10.6587	 1.25224e-06	  1.5642e-02	  6.2569e-03	  8.4358e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	      864000	          10	     6.97762	    -2.85405	 1.25826e-06	  1.5639e-02	  6.2556e-03	  8.4361e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	      864000	          10	     6.97762	     11.2453	 1.25366e-06	  1.5636e-02	  6.2543e-03	  8.4364e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	      864000	          10	     6.97762	    -1.35932	 1.24825e-06	  1.5633e-02	  6.2531e-03	  8.4367e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	      864000	          10	     6.97761	    -2.71173	 1.25569e-06	  1.5630e-02	  6.2519e-03	  8.4370e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	      864000	          10	     6.97762	     8.19193	 1.24153e-06	  1.5627e-02	  6.2507e-03	  8.4373e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	      864000	          10	     6.97762	      11.418	 1.24892e-06	  1.5624e-02	  6.2496e-03	  8.4376e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	      864000	          10	     6.97762	      11.364	 1.24814e-06	  1.5621e-02	  6.2485e-03	  8.4379e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	      864000	          10	     6.97762	      6.9793	 1.24559e-06	  1.5619e-02	  6.2475e-03	  8.4381e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          20	      0.1185	      864000	          10	     6.97762	     11.4426	 1.25415e-06	  1.5616e-02	  6.2465e-03	  8.4384e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          21	      0.1195	      864000	          10	     6.97761	    -2.88887	 1.25613e-06	  1.5614e-02	  6.2455e-03	  8.4386e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          22	      0.1205	      864000	          10	     6.97762	     11.4928	 1.24978e-06	  1.5612e-02	  6.2446e-03	  8.4389e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	      864000	          10	     6.97761	    -2.86563	 1.24501e-06	  1.5609e-02	  6.2438e-03	  8.4391e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	      864000	          10	     6.97762	     11.4659	 1.24872e-06	  1.5607e-02	  6.2429e-03	  8.4393e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	      864000	          10	     6.97761	    -2.86203	 1.25249e-06	  1.5605e-02	  6.2421e-03	  8.4395e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	      864000	          10	     6.97761	    -2.78628	 1.24569e-06	  1.5603e-02	  6.2414e-03	  8.4397e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	      864000	          10	     6.97761	    -2.82961	 1.24366e-06	  1.5602e-02	  6.2407e-03	  8.4398e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	      864000	          10	     6.97761	     11.3297	 1.25184e-06	  1.5600e-02	  6.2400e-03	  8.4400e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	      864000	          10	     6.97617	    -2.79124	-5.04639e-06	  7.6767e-03	  3.0707e-03	  9.2323e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	      950400	          11	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	      950400	          11	     6.98234	     11.5745	 3.26854e-06	  3.9476e-02	  1.5790e-02	  6.0524e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	      950400	          11	     6.97786	     11.5034	  1.3754e-06	  1.6949e-02	  6.7797e-03	  8.3051e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	      950400	          11	     6.97786	     11.4558	 1.37676e-06	  1.6945e-02	  6.7780e-03	  8.3055e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	      950400	          11	     6.97786	    -2.92698	 1.37735e-06	  1.6941e-02	  6.7763e-03	  8.3059e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	      950400	          11	     6.97786	    -2.83559	 1.38365e-06	  1.6936e-02	  6.7746e-03	  8.3064e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	      950400	          11	     6.97786	     11.3462	 1.37086e-06	  1.6932e-02	  6.7729e-03	  8.3068e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	      950400	          11	     6.97786	     11.2436	 1.35855e-06	  1.6928e-02	  6.7713e-03	  8.3072e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	      950400	          11	     6.97786	     11.3741	 1.37316e-06	  1.6924e-02	  6.7698e-03	  8.3076e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	      950400	          11	     6.97786	      11.392	 1.36572e-06	  1.6921e-02	  6.7683e-03	  8.3079e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	      950400	          11	     6.97785	    -2.89213	 1.37709e-06	  1.6917e-02	  6.7668e-03	  8.3083e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	      950400	          11	     6.97786	      11.333	 1.37172e-06	  1.6913e-02	  6.7654e-03	  8.3087e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	      950400	          11	     6.97785	    -3.01075	 1.38032e-06	  1.6910e-02	  6.7640e-03	  8.3090e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	      950400	          11	     6.97786	      11.586	 1.37513e-06	  1.6907e-02	  6.7626e-03	  8.3093e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	      950400	          11	     6.97785	    -2.79238	 1.37077e-06	  1.6903e-02	  6.7613e-03	  8.3097e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	      950400	          11	     6.97785	    -2.78502	 1.37795e-06	  1.6900e-02	  6.7601e-03	  8.3100e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	      950400	          11	     6.97785	     11.2361	 1.36097e-06	  1.6897e-02	  6.7589e-03	  8.3103e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	      950400	          11	     6.97785	     1.73017	 1.36778e-06	  1.6894e-02	  6.7577e-03	  8.3106e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	      950400	          11	     6.97785	     11.4933	 1.36988e-06	  1.6891e-02	  6.7565e-03	  8.3109e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	      950400	          11	     6.97785	    -2.81251	 1.36562e-06	  1.6889e-02	  6.7554e-03	  8.3112e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          20	      0.1185	      950400	          11	     6.97785	     11.4968	 1.37544e-06	  1.6886e-02	  6.7544e-03	  8.3114e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          21	      0.1195	      950400	          11	     6.97785	    -2.85309	 1.37815e-06	  1.6883e-02	  6.7534e-03	  8.3117e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          22	      0.1205	      950400	          11	     6.97785	     11.4091	 1.37146e-06	  1.6881e-02	  6.7524e-03	  8.3119e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	      950400	          11	     6.97785	    -2.85598	 1.36689e-06	  1.6879e-02	  6.7515e-03	  8.3121e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	      950400	          11	     6.97785	     11.4646	 1.37017e-06	  1.6876e-02	  6.7506e-03	  8.3124e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	      950400	          11	     6.97785	    -2.86746	 1.37407e-06	  1.6874e-02	  6.7497e-03	  8.3126e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	      950400	          11	     6.97785	    -2.81227	 1.36824e-06	  1.6872e-02	  6.7489e-03	  8.3128e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	      950400	          11	     6.97784	    -2.88483	 1.36506e-06	  1.6870e-02	  6.7481e-03	  8.3130e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	      950400	          11	     6.97785	     11.4462	 1.37277e-06	  1.6869e-02	  6.7474e-03	  8.3132e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	      950400	          11	     6.97628	    -2.81306	 -5.4503e-06	  8.3066e-03	  3.3226e-03	  9.1693e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	  1.0368e+06	          12	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	  1.0368e+06	          12	     6.98282	     11.5754	 3.63574e-06	  4.1685e-02	  1.6674e-02	  5.8315e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	  1.0368e+06	          12	     6.97809	      11.304	 1.48807e-06	  1.8176e-02	  7.2704e-03	  8.1824e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	  1.0368e+06	          12	     6.97809	     11.4872	 1.49026e-06	  1.8171e-02	  7.2686e-03	  8.1829e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	  1.0368e+06	          12	     6.97809	    -2.88422	 1.49105e-06	  1.8167e-02	  7.2668e-03	  8.1833e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	  1.0368e+06	          12	     6.97809	    -2.88819	 1.49796e-06	  1.8163e-02	  7.2650e-03	  8.1838e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	  1.0368e+06	          12	     6.97809	     11.4555	 1.48351e-06	  1.8158e-02	  7.2633e-03	  8.1842e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	  1.0368e+06	          12	     6.97809	     11.4938	 1.47182e-06	  1.8154e-02	  7.2617e-03	  8.1846e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	  1.0368e+06	          12	     6.97809	     11.4071	 1.48642e-06	  1.8150e-02	  7.2600e-03	  8.1850e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	  1.0368e+06	          12	     6.97809	     11.4312	 1.47866e-06	  1.8146e-02	  7.2584e-03	  8.1854e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	  1.0368e+06	          12	     6.97808	     -2.9103	 1.49027e-06	  1.8142e-02	  7.2569e-03	  8.1858e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	  1.0368e+06	          12	     6.97809	     11.3552	 1.48456e-06	  1.8139e-02	  7.2554e-03	  8.1862e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	  1.0368e+06	          12	     6.97808	    -3.05766	 1.49521e-06	  1.8135e-02	  7.2540e-03	  8.1865e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	  1.0368e+06	          12	     6.97809	       11.58	 1.48792e-06	  1.8131e-02	  7.2525e-03	  8.1869e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	  1.0368e+06	          12	     6.97808	    -2.82595	 1.48457e-06	  1.8128e-02	  7.2512e-03	  8.1872e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	  1.0368e+06	          12	     6.97808	    -2.80869	 1.49278e-06	  1.8125e-02	  7.2498e-03	  8.1875e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	  1.0368e+06	          12	     6.97808	     11.2523	 1.47334e-06	  1.8121e-02	  7.2486e-03	  8.1879e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	  1.0368e+06	          12	     6.97808	    -2.69827	 1.48068e-06	  1.8118e-02	  7.2473e-03	  8.1882e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	  1.0368e+06	          12	     6.97808	     7.16171	 1.48088e-06	  1.8115e-02	  7.2461e-03	  8.1885e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	  1.0368e+06	          12	     6.97808	    -2.51509	 1.47897e-06	  1.8112e-02	  7.2450e-03	  8.1888e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          20	      0.1185	  1.0368e+06	          12	     6.97808	    -2.69096	 1.48565e-06	  1.8110e-02	  7.2438e-03	  8.1891e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          21	      0.1195	  1.0368e+06	          12	     6.97808	     11.2426	 1.48843e-06	  1.8107e-02	  7.2428e-03	  8.1893e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          22	      0.1205	  1.0368e+06	          12	     6.97808	     11.4447	 1.48437e-06	  1.8104e-02	  7.2417e-03	  8.1896e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	  1.0368e+06	          12	     6.97807	    -2.86959	 1.48056e-06	  1.8102e-02	  7.2407e-03	  8.1898e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	  1.0368e+06	          12	     6.97808	     11.4792	 1.48231e-06	  1.8100e-02	  7.2398e-03	  8.1901e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	  1.0368e+06	          12	     6.97807	     -2.8493	 1.48813e-06	  1.8097e-02	  7.2389e-03	  8.1903e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	  1.0368e+06	          12	     6.97807	    -2.81211	 1.48145e-06	  1.8095e-02	  7.2380e-03	  8.1905e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	  1.0368e+06	          12	     6.97807	    -2.87552	 1.47878e-06	  1.8093e-02	  7.2372e-03	  8.1907e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	  1.0368e+06	          12	     6.97808	     11.4644	 1.48597e-06	  1.8091e-02	  7.2364e-03	  8.1909e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	  1.0368e+06	          12	     6.97639	    -2.78128	-5.82694e-06	  8.9144e-03	  3.5657e-03	  9.1086e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	  1.1232e+06	          13	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	  1.1232e+06	          13	     6.98326	     11.5745	 3.95288e-06	  4.3738e-02	  1.7495e-02	  5.6262e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	  1.1232e+06	          13	     6.97832	     11.5219	 1.59368e-06	  1.9358e-02	  7.7432e-03	  8.0642e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	  1.1232e+06	          13	     6.97832	     11.5029	 1.59553e-06	  1.9353e-02	  7.7413e-03	  8.0647e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	  1.1232e+06	          13	     6.97831	    -2.94968	 1.59716e-06	  1.9349e-02	  7.7394e-03	  8.0651e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	  1.1232e+06	          13	     6.97831	     -2.8157	 1.60389e-06	  1.9344e-02	  7.7376e-03	  8.0656e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	  1.1232e+06	          13	     6.97831	     11.5029	 1.58904e-06	  1.9340e-02	  7.7358e-03	  8.0660e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	  1.1232e+06	          13	     6.97831	     11.5011	 1.57665e-06	  1.9335e-02	  7.7341e-03	  8.0665e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	  1.1232e+06	          13	     6.97831	     11.5001	 1.59017e-06	  1.9331e-02	  7.7324e-03	  8.0669e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	  1.1232e+06	          13	     6.97831	     11.4826	 1.58096e-06	  1.9327e-02	  7.7308e-03	  8.0673e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	  1.1232e+06	          13	      6.9783	     -2.8549	 1.59537e-06	  1.9323e-02	  7.7292e-03	  8.0677e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	  1.1232e+06	          13	     6.97831	     11.3893	 1.58995e-06	  1.9319e-02	  7.7276e-03	  8.0681e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	  1.1232e+06	          13	      6.9783	    -3.09084	 1.60017e-06	  1.9315e-02	  7.7261e-03	  8.0685e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	  1.1232e+06	          13	     6.97831	     11.5791	 1.59216e-06	  1.9312e-02	  7.7246e-03	  8.0689e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	  1.1232e+06	          13	      6.9783	     -2.8333	 1.58989e-06	  1.9308e-02	  7.7232e-03	  8.0692e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	  1.1232e+06	          13	      6.9783	    -2.79587	 1.59838e-06	  1.9305e-02	  7.7218e-03	  8.0696e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	  1.1232e+06	          13	     6.97831	     11.2837	 1.57807e-06	  1.9301e-02	  7.7205e-03	  8.0699e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	  1.1232e+06	          13	      6.9783	    -2.71973	 1.58661e-06	  1.9298e-02	  7.7192e-03	  8.0702e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	  1.1232e+06	          13	      6.9783	     11.2259	 1.57692e-06	  1.9295e-02	  7.7179e-03	  8.0705e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	  1.1232e+06	          13	      6.9783	    -2.37838	 1.58387e-06	  1.9292e-02	  7.7167e-03	  8.0708e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          20	      0.1185	  1.1232e+06	          13	      6.9783	    -2.71044	 1.59067e-06	  1.9289e-02	  7.7155e-03	  8.0711e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          21	      0.1195	  1.1232e+06	          13	      6.9783	     11.2064	 1.59325e-06	  1.9286e-02	  7.7144e-03	  8.0714e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          22	      0.1205	  1.1232e+06	          13	      6.9783	     11.4652	 1.58975e-06	  1.9283e-02	  7.7133e-03	  8.0717e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          23	      0.1215	  1.1232e+06	          13	      6.9783	    -2.83154	 1.58654e-06	  1.9281e-02	  7.7123e-03	  8.0719e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          24	      0.1225	  1.1232e+06	          13	      6.9783	     11.4999	 1.58678e-06	  1.9278e-02	  7.7113e-03	  8.0722e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          25	      0.1235	  1.1232e+06	          13	      6.9783	    -2.82118	 1.59434e-06	  1.9276e-02	  7.7103e-03	  8.0724e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          26	      0.1245	  1.1232e+06	          13	      6.9783	    -2.80115	  1.5864e-06	  1.9274e-02	  7.7094e-03	  8.0727e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          27	      0.1255	  1.1232e+06	          13	     6.97829	    -2.86735	 1.58441e-06	  1.9271e-02	  7.7085e-03	  8.0729e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          28	      0.1265	  1.1232e+06	          13	      6.9783	      11.463	 1.59088e-06	  1.9269e-02	  7.7077e-03	  8.0731e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          29	       0.177	  1.1232e+06	          13	      6.9765	    -2.77523	-6.17767e-06	  9.5008e-03	  3.8003e-03	  9.0499e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           0	           0	  1.2096e+06	          14	     7.00026	           4	-1.21431e-17	  1.0000e-01	  4.0000e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           1	        0.05	  1.2096e+06	          14	     6.98368	     11.5737	 4.22647e-06	  4.5645e-02	  1.8258e-02	  5.4355e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           2	      0.1005	  1.2096e+06	          14	     6.97853	     11.5445	 1.69208e-06	  2.0497e-02	  8.1987e-03	  7.9503e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           3	      0.1015	  1.2096e+06	          14	     6.97853	     11.5222	 1.69373e-06	  2.0492e-02	  8.1968e-03	  7.9508e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           4	      0.1025	  1.2096e+06	          14	     6.97852	    -2.89464	 1.69525e-06	  2.0487e-02	  8.1948e-03	  7.9513e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           5	      0.1035	  1.2096e+06	          14	     6.97852	    -2.83062	 1.70241e-06	  2.0482e-02	  8.1930e-03	  7.9518e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           6	      0.1045	  1.2096e+06	          14	     6.97853	     11.5265	 1.68731e-06	  2.0478e-02	  8.1911e-03	  7.9522e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           7	      0.1055	  1.2096e+06	          14	     6.97853	     11.5958	 1.67398e-06	  2.0473e-02	  8.1893e-03	  7.9527e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           8	      0.1065	  1.2096e+06	          14	     6.97853	     11.5415	 1.68774e-06	  2.0469e-02	  8.1876e-03	  7.9531e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	           9	      0.1075	  1.2096e+06	          14	     6.97853	     11.5334	 1.67917e-06	  2.0465e-02	  8.1859e-03	  7.9535e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          10	      0.1085	  1.2096e+06	          14	     6.97852	    -2.84931	 1.69409e-06	  2.0461e-02	  8.1842e-03	  7.9540e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          11	      0.1095	  1.2096e+06	          14	     6.97852	     11.4278	 1.68768e-06	  2.0457e-02	  8.1826e-03	  7.9544e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          12	      0.1105	  1.2096e+06	          14	     6.97852	    -3.08239	 1.69779e-06	  2.0453e-02	  8.1810e-03	  7.9548e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          13	      0.1115	  1.2096e+06	          14	     6.97852	     11.5814	  1.6897e-06	  2.0449e-02	  8.1795e-03	  7.9551e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          14	      0.1125	  1.2096e+06	          14	     6.97852	    -2.83209	 1.68801e-06	  2.0445e-02	  8.1780e-03	  7.9555e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          15	      0.1135	  1.2096e+06	          14	     6.97852	     -2.8957	 1.69635e-06	  2.0441e-02	  8.1766e-03	  7.9559e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          16	      0.1145	  1.2096e+06	          14	     6.97852	     11.4201	 1.67571e-06	  2.0438e-02	  8.1752e-03	  7.9562e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          17	      0.1155	  1.2096e+06	          14	     6.97852	    -2.14363	 1.68438e-06	  2.0435e-02	  8.1738e-03	  7.9566e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          18	      0.1165	  1.2096e+06	          14	     6.97852	     11.2588	  1.6747e-06	  2.0431e-02	  8.1725e-03	  7.9569e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
           1	      transp	          19	      0.1175	  1.2096e+06	          14	     6.97851	    -2.67207	 1.68104e-06	  2.0428e-02	  8.1713e-03	  7.9572e-02	  0.0000e+00	  0.0000e+00	  0.0000e+00	
